sender,to,amount0,amount1,block
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x79B6C6F8634ea477ED725eC23b7b6Fcb41F00E58,1376387858933563925,49053372881914714,11042405
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,4048827728790854263,138813209286990855,11043112
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10396174918803096673,349090518671327492,11043238
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,75103049048154861774,2556540155293085039,11043510
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x03C4dcDbD7Efc4fD32e2C0E92D4E1F8B778e1A56,28635421985964579819,962640781419250575,11043844
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,5577799612294739969,181823098158703463,11048106
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,105910201369679615202,3433708276483816542,11048138
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,42253583189049084863,1356908888479364780,11049283
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,5769346756485867953,206544983180670206,11053592
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,59627231101898624196,2129976205273501583,11053796
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,732163355810145393794,25000000000000000000,11054750
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0xddBC6b68a1eCCAb73Dd3F232aE85a73D7Fa35b76,222534748224394107441,7562363699183455290,11054984
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,30860160946125894625,1048057050492211071,11056305
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,39072974613458927419,1318844405260655183,11057081
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,64452020534051091736,2173346403439293462,11057385
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,113109696745441973530,3814101568560463480,11057428
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,113121067337228469561,3895360632549861826,11057772
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,27548546493871536851,941785032795092509,11057848
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,11360950943181319964562,395404430963605336589,11058508
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,754860115301511998402,25079578389200413931,11058652
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,32595106943464578987,1075197575378953982,11058849
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,58007970470707913093,1904068080945106477,11058959
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,403942799743549168353,13120522580513516135,11059279
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,77982796802132566394,2575080037197080827,11061544
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,48572905344515004980,1593213209167933423,11061776
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x79B6C6F8634ea477ED725eC23b7b6Fcb41F00E58,75693485810557872199,2482780484016576917,11061790
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,27061601152579631829,886394114119577020,11061891
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10775618649570273215,353087826015330931,11061978
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,239200815147944496247,7852024855885391451,11062078
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,15626159055322194509,506784495477578886,11062240
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,33442511027393969869,1048772637349596124,11062605
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,56228821186633900074,1767921737612975969,11063137
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,712293545941048362147,22681056602891916869,11063200
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,57272099367511908605,1766565820172332627,11063527
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,4120014896869525990,126463801168032536,11063611
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,160236064687333047529,4887687155446010576,11063924
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0xf26c5CbE8d89BFE714Bef47A758404F4DB5048D7,26716817156544376750,817800832357267520,11064167
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1071015230219872102369,32859768624612947006,11064287
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x79B6C6F8634ea477ED725eC23b7b6Fcb41F00E58,106262292512985288302,3254616611443373852,11064595
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,75276694680508454100,2300399814783093869,11065205
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,6861202763441914893077,206749287557667025837,11065232
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,12895559417442198617,389584800911548124,11065654
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,53043861213387005097,1604016084583782925,11065880
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,43321003334757941380,1330518583360960733,11066025
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,60203050431788942680,1839217146647262304,11066622
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,239999999999999999995,7357270334254289143,11067311
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,34899075196689796362,1038423122830051281,11068063
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,82969159617620131758,2467365645583474171,11068201
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,145784216213244553398,4391069963816898229,11068992
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,79160705671865859136,2411014559626051676,11069337
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,12325205700908908784,367814084946750959,11069475
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10076040800967434447,308684568054099237,11069677
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,40948178743018344855,1204738743794650514,11070459
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,294015436694002486733,8684339261524715843,11070584
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,131879874266511384140,3779780669733810295,11071411
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,51766972627356143363,1485258991045169556,11071446
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,7491823143118068359,215144789399183454,11071468
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,79547044202778654048,2358773166041352751,11072341
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,15292491492196534990,462372859582766022,11074176
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,39522316678545833633,1209632841348839484,11074635
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,19088533886307218218,584229858534876075,11074637
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x0be833cF3c2B9d692c7859f06da9ef0e151B8a33,162624639282495992788,4838490132934653337,11075351
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,54034647061115003784,1825887357218002642,11078787
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,157178829831436296461,5369249451145205599,11080207
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,61841575898938215500,2103881986542361982,11080471
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,40864142832935755610,1374897845985008088,11082485
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,49457553500417275539,1843374230770208120,11083543
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,26918580611308652323,942652112044544471,11085112
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,14378084486994321218,501894990325433456,11087608
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,58213976265401834472,1999999999999999999,11087936
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,6587179378953805580555,225298479090613290622,11088572
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,249513921085199319535,8518320180834583151,11088878
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,2796674463653514242,98700366246884377,11089763
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,52568289999770677393,1886084085282654439,11089878
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,59396910304771846575,2065576357638560757,11090128
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,74145666585774962424,2602440766998059513,11090220
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,82414950002344025618,2728245817482885240,11091933
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x79B6C6F8634ea477ED725eC23b7b6Fcb41F00E58,102563584915289829703,3350275125001185784,11092121
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1411879653682802683138,47025391266495234058,11093007
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,15546383438860538536,502865130277015262,11094779
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,71354021042248925588,2186450472880846321,11095686
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,82727282628296150166,2548326166316461186,11095954
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,430289656325422763069,13851971830627662504,11097391
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,967197330615052994844,31344485028554360551,11100313
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,333885567803602435492,10974365367843344926,11100851
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,21891500595622183722,724455690504526317,11100928
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,28632303521332800805,980880620710983434,11101606
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,5833994858609477190,205625646371962227,11102105
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,253795192818922144003,9200645341611877157,11103336
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,69154882580241432538,2451858394622360163,11104787
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,159385618548846683875,6104267302289092376,11107038
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,16592861404523929413,607330376459238435,11107348
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,9975566647200246027,371288188429414174,11107803
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,85421633509263032847,3137531745371901535,11107972
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,11024897447543413992,398472731350726177,11108214
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x79B6C6F8634ea477ED725eC23b7b6Fcb41F00E58,852777480965721613,29463838251719303,11109388
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,23281530362249152477,812861401459256046,11110519
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,5219064121682972357,175458120056719359,11111673
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,14068906775076600371,496354394686922985,11113272
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,29749700816893871076,1025504396554328348,11113684
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,82621005033191960526,2768209996983559236,11117919
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,10296583009761043910,344969376706140485,11118168
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,32960300270440091368,1099917014257199818,11119122
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,38833483627763416273,1298358671319520070,11119718
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1954645833318469849112,65445421532122095070,11119960
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,29479472054487626302,973738218733459906,11120133
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,154577844478077741492,5125863672731750536,11120196
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,210060145789236449150,6875351823540060713,11124278
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,72116932841110514735,2345066763568600701,11124783
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,23671480933619309944,747982074543652147,11125334
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,234279989275432020169,7332742308966064243,11127787
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,9978979126986654104,304030767188011290,11128407
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,20665074066117376767,612096425909063314,11129917
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,32363715108361805465,973007020491507953,11131066
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,367579189985424493584,10665699497134184005,11133244
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,11705629789369785042,350515612510444382,11133987
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,44340823531083509788,1314025869648537458,11134119
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,42022751083161004078,1245332294652035387,11134122
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,616333475771376955627,18402948870592803984,11134599
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,9730311725738588379,288878626598818728,11134836
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,533214946663791091917,15848144705843915457,11134916
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,25265950612075728602,745252754546871054,11135139
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1638817665306698153195,49641012546263013384,11137018
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,92749904917711433735,2679068680695172862,11137951
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,81648373504986408174,2362681834629783743,11139350
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,50123490044932856665,1445784724414227732,11139416
0xD291328a6c202c5B18dCB24f279f69dE1E065f70,0xD291328a6c202c5B18dCB24f279f69dE1E065f70,74453881206416067945,2021272036530950196,11139829
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,101447038238201590516,2757296730293942020,11139961
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,24537130112391558981,700480142637175955,11141134
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,11959738380462723323,333845543339452641,11141307
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,14782317378217461898,415571076596743753,11141458
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,50861454533529930066,1429855543496010694,11141458
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,25600754105812827914,715967948188066719,11141598
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,762257026775472662182,21401467615077301725,11141765
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,224736270391274641091,6283796980838828378,11141980
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,30134946852068796468,844373971404843989,11142096
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,15825680592655147529,434117420420116909,11142812
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,292258216163939534861,8061174196642577693,11144260
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,102424179106824351844,2764468094256628021,11144658
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,28291265813549048111,755488916173165233,11144796
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,270403832948698360668,6326727727353669691,11151996
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,9372832377197346483,218954096633911091,11152121
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,7427851645688829009,169050427929240685,11154072
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,27564117694761037124,623586393372856390,11154448
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x6dCAa7Ea9aDB5181d35FC86DE746400DB8d2018c,237127885323565204448,5403931482115627390,11155729
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,95873139821769797975,2192662288890462376,11156541
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,36701617858599342379,858948685156494627,11158969
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,53126312569797836146,1204473298998375554,11159616
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,2549062278873977716865,59165418161510919616,11160371
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,631044978448576621488,15683080603671686797,11161041
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,132010390075311236965,3710920960599011221,11165332
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,34606527187645796795,941667145075449672,11166230
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x8cbA0484FFe8A72c6C4e54AC0E65Bb71B7e360d0,7895726368796149846,213262337520276424,11166984
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x8cbA0484FFe8A72c6C4e54AC0E65Bb71B7e360d0,2643389304347824212,70779739755906466,11166997
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,256767116005240806178,7152332365534273478,11170356
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1818240126567058792569,46946638915203656725,11172428
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x0c31b6605686aa26df47eb45AF0e4aa6639A5fd6,1540351643053630181327,39891491085607030669,11172701
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x79B6C6F8634ea477ED725eC23b7b6Fcb41F00E58,33709586474880076417,853759929079127351,11173500
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1002372771705416976,25038844660378236,11176159
0xD291328a6c202c5B18dCB24f279f69dE1E065f70,0xD291328a6c202c5B18dCB24f279f69dE1E065f70,376030122248080406789,9170725990654112607,11179386
0xD291328a6c202c5B18dCB24f279f69dE1E065f70,0xD291328a6c202c5B18dCB24f279f69dE1E065f70,376937619926233809358,9148759062650826674,11179391
0xD291328a6c202c5B18dCB24f279f69dE1E065f70,0xD291328a6c202c5B18dCB24f279f69dE1E065f70,377735079263368309151,9129565153458154948,11179395
0xD291328a6c202c5B18dCB24f279f69dE1E065f70,0xD291328a6c202c5B18dCB24f279f69dE1E065f70,378911058160458102676,9101324424612243762,11179400
0xD291328a6c202c5B18dCB24f279f69dE1E065f70,0xD291328a6c202c5B18dCB24f279f69dE1E065f70,148588254199206938822,3562284657598477847,11179403
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,56209918353448575345,1370906260254423862,11179938
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,255396162372701074401,6106144635494025089,11181070
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,143320136921124185521,3435698858965555515,11181128
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1041343099987467337,24860710336344302,11181402
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x79B6C6F8634ea477ED725eC23b7b6Fcb41F00E58,98588376648721725686,2308942318572331110,11181922
0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,300720791340014960626,7224938312910150206,11182376
